,nu_1,nu_2,nu_3,nu_4,nu_5,nu_6,nu_7,nu_8,nu_9,nu_10,nu_11,nu_12,nu_13,nu_14,nu_15,nu_16,nu_17,nu_18,nu_19,nu_20
80069,1.4576360715533076e-12,6.389835355495492e-10,1.7770724389998233e-07,4.179598823760699e-06,1.1570116099602193e-05,2.4496537653565916e-05,5.255988939188471e-05,9.144232228572163e-05,0.0001447329746434026,0.00021659117727351103,0.00031630693830152657,0.0004619956402238753,0.0006888358404607518,0.0010683320368430013,0.0017605097735849719,0.0031754782743145466,0.00658222334311284,0.01741347188374137,0.08864317616754028,0.8793961697399129
113472,3.611230753015392e-62,1.4957670906775444e-38,2.418012533959401e-22,9.459691039066688e-13,1.464481527070374e-09,1.8700248718166384e-06,0.008838019637998724,0.022758637809543524,0.03200438033744384,0.040222935793655004,0.048430910355741257,0.05764433662149101,0.06718779615152584,0.07409702308557792,0.08033024732674886,0.08556096286259375,0.09040855008228386,0.09558055105227635,0.1016501052873884,0.19533322574387318
123893,4.358841242361453e-25,6.988958304864949e-12,1.4162906299446395e-07,2.3100845226772828e-05,0.0002744030969845747,0.0014118007705119495,0.0043138308234329965,0.008969769077636105,0.014005176983865018,0.019083235766443548,0.02419387766203535,0.029812040800485558,0.03628544507504055,0.04412018510590349,0.05406049119121745,0.06720502510532755,0.0855187681801466,0.11285440170317702,0.16259904984869977,0.33532009945630303
37048,1.1491045959419139e-33,8.517094495225623e-19,2.2540314724176163e-10,1.4582838200617983e-06,0.00022577999845615075,0.0024924107231916225,0.0065074149524300155,0.012222418102264272,0.019246222353085627,0.028477980651797994,0.037601386123504416,0.04645340671750635,0.05542053059691248,0.06475129304563489,0.07496626159418085,0.0865258210652509,0.10073264505407188,0.11852022109202082,0.14726733810815115,0.1986381314437045
5369,1.1800853803413155e-45,5.167359480160286e-25,5.742267122484924e-14,2.1789966075847928e-07,2.2334797725494917e-05,0.00025590793500608513,0.0015262177714165876,0.00467254164242698,0.00917988028682935,0.01446432810039755,0.020886716303357245,0.02780982817349049,0.03586812188805054,0.044511271762368555,0.054756477495549176,0.06623901326094593,0.0825521040654397,0.10347764891782005,0.1725970387638522,0.3612315414664089
31625,3.02560906498434e-29,4.642502052927519e-16,3.494085863575667e-11,4.8583848142239064e-08,1.1798725518907995e-06,1.2646683553641425e-05,7.000626962420569e-05,0.00024052152351618908,0.0006117866449853828,0.0013057184373805428,0.0024874422989821874,0.0044170696427233945,0.007496975651165825,0.012418754646618506,0.020356470012540727,0.033183926866189,0.0553821736980298,0.09349947398565074,0.19165556559148156,0.5769109062318529
77914,1.4529593136767105e-11,3.3407519516741172e-06,0.00012641494197227802,0.000263782164598688,0.00037314668690155813,0.00044292887390264804,0.0005080348225061019,0.000581868736817449,0.0006862246117587805,0.0008466784526191554,0.0011052366156859323,0.0015343623337449284,0.002273102832067054,0.0036107236773301452,0.006124982954001992,0.011407274765001215,0.023097085631409383,0.05332712002604434,0.15550559682069703,0.7382353742457589
10719,1.426119549619147e-17,1.2564061173951063e-11,2.1339754483449753e-09,3.2712268123694647e-07,6.101396135038495e-06,3.8746529069693016e-05,0.0001268619511256569,0.0002992473578316878,0.0005830538371464515,0.0010187241082970848,0.0016573391714810187,0.0025868818310473083,0.003960530034039992,0.006052040824216531,0.009388884942568365,0.015009890218361901,0.025195056232212295,0.04698097394787504,0.10696315956372879,0.7801843809878526
121385,3.677577705252244e-08,8.106168946547704e-06,6.113362078599749e-05,0.00012173286173370394,0.00013281438415066292,0.00012531957153229202,0.00012062549549612317,0.00012182254279735664,0.0001331891204304205,0.00015769644154658963,0.00020348860161967317,0.0002856746997780933,0.0004364002781904369,0.0007252419883426179,0.0013089195907715527,0.0026000089728321954,0.005790247046139961,0.01514391948472667,0.05661072306382327,0.9159645728938931
117304,2.3409089378320844e-44,7.541351681590922e-21,5.001860275141443e-09,1.6369855443145884e-05,0.0010538814062174737,0.0064869517750495535,0.01197329490816042,0.01904814815233888,0.027458858947834383,0.03770648854099499,0.04667745170879295,0.05522918748182154,0.06258163192476467,0.06958779971733306,0.07641663394334067,0.08369395754233264,0.09248572374107537,0.10938342277443715,0.13223619276994428,0.16801395023034518
116842,3.294539505476977e-35,1.1960964939522398e-16,1.0967549828907602e-11,1.1821691281194596e-07,2.8017887403916852e-05,0.000681922014554097,0.0038757084907902425,0.010377424085035667,0.019731706540119118,0.030086916362680037,0.04019398698849263,0.0495353201842834,0.05822110640628884,0.06658958515771143,0.07513157432802595,0.08446243013251421,0.09626636615101845,0.11310709077529739,0.13922135604576882,0.2125400884028875
31537,3.236462721978508e-25,1.2818903345823375e-13,9.770837133706085e-08,4.995977815143456e-07,3.661382789303041e-06,5.958206050170007e-05,0.0005234085132080405,0.0021908892777934745,0.005047468213760956,0.00904885712683193,0.013868214515859817,0.01963128975697684,0.026449695293257528,0.03465084127329747,0.044982077996727945,0.058415241073002146,0.07879591056352103,0.11078629786548412,0.1894752637615622,0.40612379086763944
37127,2.9005471589754326e-52,8.279499541360087e-24,9.129876293022435e-14,3.386820579081716e-08,1.3671463725250905e-05,0.0004875658441847008,0.0038611302469516552,0.014062773231288104,0.02603093740895169,0.03743643650439152,0.04744620455305892,0.05590656805698567,0.06307410384033184,0.06919116450684222,0.07504846245640164,0.08047455643492953,0.08981847899182951,0.09790308485905308,0.15473802048636795,0.18455792075258934
66760,2.7099387470439154e-24,3.731921845933414e-14,3.9580896310607423e-10,1.3175588762622093e-07,7.1762545281197565e-06,7.441236353213052e-05,0.0003378841229523995,0.0009199341169496506,0.0019135399792974295,0.0034004505523930278,0.005471261333854802,0.008302902861985293,0.012165403988690981,0.017570914033579948,0.02540128838664077,0.03751539498799161,0.05833067449017948,0.1028091728123737,0.19813634495506283,0.5276939121582744
117818,2.1553817893806572e-38,7.690987042996871e-20,2.7830208194345647e-13,3.1673413920057574e-08,1.924082942906815e-05,0.0006945259266974768,0.004040529371302879,0.01071365289619445,0.01956918781178684,0.029458860972667898,0.03922044640889315,0.04834343928824447,0.056871378469367746,0.06508260835175803,0.07333935394673699,0.08216209428201367,0.09238811973974535,0.10704147482428747,0.13443747937800252,0.23666813596207997
6554,1.1682771757869066e-52,3.114898864139122e-26,1.7489662800897948e-12,4.96259474543359e-08,7.084076394313182e-06,0.0006617408169641574,0.005381573884037898,0.015597846026431626,0.03056242425609505,0.04531130077531282,0.05787173696247986,0.06799990938468155,0.07593376623958005,0.08234103442568684,0.08768633268269961,0.09248074786662745,0.09724532213385273,0.10250097876012805,0.11248930515355655,0.1259778727876445
76121,1.2546332290475214e-23,6.01179434304304e-14,3.3858606716656258e-09,1.3396995288217298e-06,2.9250436170883848e-05,0.00021772913112763002,0.0008476809441244936,0.0021660349292225638,0.0042858818466333,0.007192144071005465,0.010868264481853273,0.01536875180619427,0.02090706264506409,0.027896903496913338,0.037321675987941956,0.049876203793241945,0.06780746066091517,0.09923462829236929,0.17121935487771187,0.4848102973255323
4087,1.2516501701448574e-29,1.1082016583086046e-14,9.457209026135587e-09,3.07949374795536e-05,0.0004618982293934647,0.0023423469282381018,0.0064517832447317175,0.012992152933989516,0.021532616598191133,0.03083286153159437,0.039152860808206055,0.047225055091524776,0.05472450705160512,0.06216689442864082,0.06984700776473987,0.07852373480043981,0.08954995468276881,0.1106240714784974,0.14327024612317207,0.230322707010294
36081,1.1196781747334977e-22,1.2051628515239442e-14,2.5375227125937415e-09,4.7175255219194647e-07,6.2098310362264904e-06,3.7301058898168156e-05,0.0001237239956691233,0.0002911065036884625,0.0005667821136940506,0.0009831576935327953,0.0015934574553334996,0.002490447107082302,0.0038445681357519483,0.005957479379410843,0.009394893927183392,0.015308750014796027,0.026487734314823545,0.0514205781671689,0.11802021370380432,0.7635244852151699
4752,2.8980006414776686e-58,1.1608139520201155e-29,1.114955612029804e-15,4.533253698101217e-09,1.4179804138845373e-05,0.000360531339093911,0.0036662198450620417,0.012339777396026137,0.024706290309378598,0.03810457102095428,0.051085186942669975,0.0619892018399997,0.0709826383695323,0.07834468545486276,0.08474675551220677,0.09076219105768595,0.09723899526153638,0.10505871712766943,0.12098732916385838,0.1596634341209677
32198,5.1979313471197465e-30,7.223081279092913e-15,2.1518021572329818e-10,1.0207085153379353e-06,0.0001711331750570644,0.0011635270299454978,0.0032382824357654084,0.006781167934252109,0.011111729796832217,0.01604996199374503,0.02094465129733811,0.02639197190857271,0.03274281932784609,0.040514449980171285,0.050801819513909816,0.06464483306318299,0.08610194008286014,0.11849743636078398,0.18912393582667475,0.33177075038514703
39311,1.4940841866762014e-28,3.5096693601339934e-13,3.0063836442601586e-09,2.279031551814597e-06,6.741354100282377e-05,0.0004502263609919405,0.0015700607757105252,0.0035848253845288157,0.006437988786697307,0.010034327608935049,0.014380357459188938,0.019613641504416177,0.026015841205672872,0.03412306673874321,0.044835420976292874,0.05965851644666795,0.08205288727870294,0.11949045960897534,0.19167027198201547,0.3860639476934936
1638,5.409967193077834e-57,1.027571378159619e-31,1.51929625105953e-16,9.871363257858569e-08,0.00013681333836416222,0.0018835792030107222,0.0065479013734345,0.014768210277447714,0.025685581571431873,0.03810835051277932,0.04963549493493588,0.06007244682059669,0.06855754705773154,0.07579184060638355,0.08213508702177648,0.08815838566642029,0.0949013685304493,0.1029082679182698,0.1189417466587873,0.171818902249063
8718,1.2293460581791422e-33,1.4411471428173858e-19,2.1024845936904507e-10,1.4548379097760347e-05,0.0004552817977537426,0.0019332366567830328,0.005568486934925987,0.011766895434707873,0.01839761405252434,0.024956720318572597,0.03122685252212326,0.03717951740820842,0.04331284502747104,0.05013356216008611,0.058147210695284,0.06816756875184653,0.08156916524060172,0.10186815647194308,0.13862140807009768,0.3267315236846272
573,1.8379170686524909e-19,2.682443382022904e-13,2.004067870868539e-08,5.668947912792244e-06,0.00013240612265770876,0.0006716219822790518,0.0019239639529430904,0.003770598270014456,0.006056657005265943,0.00870198394879025,0.011719461266315621,0.015208411053646148,0.01937504169255583,0.02457354488699702,0.03140242598874866,0.04095457661997704,0.0555016436005835,0.08073645384677673,0.14547204389593016,0.5538440362270404
1358,2.2205289921366613e-25,1.5146544421451606e-15,4.124327945808496e-08,2.9992339407819673e-05,0.0026949896645908087,0.006527117086552496,0.008839581719773837,0.012425614722057924,0.01597268672836718,0.019835525056030985,0.02395639555408998,0.02853965011086521,0.03380750362169233,0.04013227485115844,0.048118571530424266,0.05856441823041096,0.07333261386673012,0.09609345458764294,0.1411756884184911,0.39000500475902117
127387,1.5195210115737673e-14,3.290848669095393e-08,3.6218259274488343e-07,1.3817294190013694e-06,2.5614835097374626e-06,6.459643476792078e-06,1.0136690154836659e-05,1.7105721458624284e-05,2.743744358487575e-05,4.723975825286565e-05,8.521755229620238e-05,0.00016536086407766744,0.000341908452722423,0.0007553592867193782,0.0017573341911101825,0.004144784383229571,0.009210370286528394,0.02058800255883965,0.06374184701719375,0.8991496094725016
117205,9.513797357057349e-24,2.2114206952954182e-12,6.116222403162952e-09,1.2339323646906548e-06,3.838908486885092e-05,0.00027688871570067704,0.0010028588417700624,0.0023674942198395276,0.00440985105148746,0.007129943630801972,0.010594182411697973,0.014942262993280294,0.02043446834556027,0.027538691709744722,0.03708965899880116,0.050540297661342146,0.0708802097308019,0.10477205302566149,0.17148363460669805,0.47654876128822077
40227,7.494207653734612e-25,4.9832142997386016e-18,8.754137205547336e-12,5.188356510596075e-08,5.570296713335649e-06,3.555892200733829e-05,0.00013504594384850487,0.00037046151453280546,0.0008113673397164547,0.0015514782620415922,0.0027038737885880172,0.004439884008753517,0.007050805515127706,0.011040123985677724,0.017313016394692363,0.02769236798422433,0.046409359554021576,0.08529784146010023,0.19432631555198215,0.6008689631486324
110011,9.181626422405456e-27,8.947232073236983e-17,5.4404638710832634e-11,4.1681012824693543e-08,5.984362894129241e-06,5.108143584447354e-05,0.00022621710747559002,0.0007034647369201073,0.0014620344562395952,0.002619673725263814,0.004310399445614842,0.0068254349400372035,0.010525597873044617,0.016132068826847396,0.02500742743566796,0.039270987351325275,0.06679133051089753,0.1213368335705116,0.24214608801900667,0.4626368234788086
114345,3.546890544073787e-19,4.735181993577894e-10,1.661847232944592e-05,0.0011291761632252445,0.004847210190177191,0.009118377315520815,0.013698212459684557,0.01793704865074021,0.021821023037767055,0.025448511362121597,0.029184603117748474,0.03345161117755976,0.03854238521302679,0.044936983132380676,0.05332104950786276,0.06487633873098067,0.08273310090846207,0.11082638810707185,0.1591496434744403,0.2890139120254262
115138,4.439101183619445e-18,1.4205396692987622e-10,1.5580081195683858e-07,1.1874885166294544e-05,3.9642726577286676e-05,0.00010164513389445408,0.00019245283181632786,0.000375168006143405,0.0006379338676479508,0.001025951836579167,0.0015679900940379489,0.0023790955137641683,0.0036180815955688277,0.005619592737083867,0.008999176165444997,0.015110523418440613,0.02743759858138231,0.05699655021761637,0.16713054825018628,0.7088092527681634
5015,1.310626490480482e-29,7.042722296939269e-15,2.881897711918675e-10,2.472100594992646e-07,2.111389637927612e-05,0.00028247682816302013,0.0012269802662182626,0.003093727531291176,0.005966411185655417,0.009964374933414054,0.01510457038851817,0.02138790191764956,0.028930263340165047,0.03808139947238921,0.049578724406138974,0.06449501087102819,0.08619776030543651,0.12047387487151258,0.18746778150560017,0.3677774885105862
65943,5.863420311458979e-13,1.317071759540979e-07,2.4538984201061247e-05,0.0001176746739945791,0.00024931021772517636,0.00041969279020244996,0.0006718141687698321,0.001052875921082191,0.00158144401547348,0.002280668915084934,0.003219878044806461,0.004515227695151127,0.006390118477697268,0.009171521070463087,0.013627151605431322,0.021314354817110647,0.03626918590583235,0.07078957847288726,0.1761660011600972,0.6521913456718244
119489,1.104808837064838e-42,3.528610026675847e-23,1.6247192024342857e-14,4.917602965713255e-10,1.1073969759344392e-07,5.885730670746007e-06,9.04592866165125e-05,0.000560746695584622,0.002259665615121247,0.006284497476104412,0.012811933515136141,0.020867934460285863,0.02989488399987026,0.040326946716253705,0.053107198450119686,0.0698113590449141,0.09314647851063973,0.129154526215053,0.19275239964734972,0.34897505065341233
116152,1.5701961581818295e-24,6.013671949156099e-14,7.816617018219474e-08,3.227324982927738e-06,9.480103039937531e-05,0.0005894161057096263,0.002030390852388294,0.004573227467011957,0.007887689545908304,0.011622187075442644,0.01607267856725131,0.021408598471178934,0.028045813062101115,0.03655229292836645,0.04786765260320844,0.06365892873261936,0.08752713827987796,0.12433377430045565,0.19033727257316013,0.357446836115242
